所属名,会計,会計名,入出区分,款,款名,項,項名,目,目名,節,節名,細節,細節名,細々節,細々節名,目的１,目的２,目的３,目的４,目的名,目的名２,目的名３,目的名４,自主依存区分,臨経区分,最下層区分１,最下層区分２,最下層区分３,財源区分,年度2,R7予算額,R8予算額
福祉課,01,一般会計,1,17,県支出金,02,県補助金,03,衛生費県補助金,01,保健衛生費補助金,05,小児慢性特定疾病児童日常生活用具給付事業費補助金,000,,64,05,40,00,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,00,,,,1,508,"118,000 ","118,000 "
福祉課,01,一般会計,1,17,県支出金,03,委託金,02,民生費委託金,01,社会福祉費委託金,01,戦没者遺族等援護事務費交付金,000,,64,05,25,15,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,委託金　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,1,00,,,,1,508,"38,000 ","38,000 "
福祉課,01,一般会計,1,17,県支出金,03,委託金,02,民生費委託金,03,国民生活基礎調査等委託交付金,01,国民生活基礎調査等委託交付金,000,,64,05,25,15,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,委託金　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,1,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,18,財産収入,01,財産運用収入,01,財産貸付収入,01,土地貸付収入,02,電柱土地貸付料,000,,68,05,00,00,財産収入　　　　　　　　　　　　　　　　,財産運用収入　　　　　　　　　　　　　　,,,0,00,,,,0,508,"10,000 ","10,000 "
福祉課,01,一般会計,1,18,財産収入,01,財産運用収入,02,利子及び配当金,02,財産基金収入,05,社会福祉事業基金利子収入,000,,68,05,00,00,財産収入　　　　　　　　　　　　　　　　,財産運用収入　　　　　　　　　　　　　　,,,0,10,,,,1,508,"537,000 ","1,119,000 "
福祉課,01,一般会計,1,19,寄附金,01,寄附金,02,民生費寄附金,01,社会福祉費寄附金,01,社会福祉費寄附金,000,,72,00,00,00,寄附金　　　　　　　　　　　　　　　　　,,,,0,10,,,,1,508,"300,000 ","500,000 "
福祉課,01,一般会計,1,20,繰入金,01,基金繰入金,01,基金繰入金,02,社会福祉事業基金繰入金,01,社会福祉事業基金繰入金,000,,76,00,00,00,繰入金　　　　　　　　　　　　　　　　　,,,,0,10,,,,1,508,"537,000 ","1,119,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,05,雇用保険料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"251,000 ","252,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,28,後納郵便料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,38,情報公開等コピー料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,51,重度心身障害者医療費保険者負担金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"8,000,000 ","8,000,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,52,生活保護法第６３条による費用返還金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,53,生活保護法第６３条による費用返還金　滞納繰越分,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,54,生活保護法第７８条による費用徴収金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,55,生活保護法第７８条による費用徴収金　滞納繰越分,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,56,生活保護費返還金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,57,生活保護費返還金　滞納繰越分,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,59,児童扶養手当返還金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,60,児童扶養手当返還金　滞納繰越分,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,62,ひとり親家庭等医療費助成返還金　滞納繰越分,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,63,子どもの医療費助成返還金　滞納繰越分,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,67,社会保険診療報酬支払基金概算払精算金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,69,臨時福祉給付金返還金　滞納繰越分,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,79,ひとり親家庭等医療費保険者負担金,000,,84,35,00,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,83,低所得子育て世帯生活支援特別給付金返還金　過年度分,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,85,児童手当返還金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,22,諸収入,05,雑入,07,福祉保健部雑入,01,福祉課雑入,86,葬祭扶助充当遺留金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
福祉課,01,一般会計,1,23,市債,01,市債,02,民生債,04,社会福祉施設整備事業債,04,社会福祉施設整備事業債,000,,88,15,00,00,地方債　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,1,10,01,01,02,1,507,0 ,0 
介護高齢課,01,一般会計,1,14,分担金及び負担金,02,負担金,01,民生費負担金,01,社会福祉費負担金,01,老人施設入所者負担金,000,,44,15,00,00,分担金及び負担金　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,00,,,,1,508,"18,084,000 ","13,878,000 "
介護高齢課,01,一般会計,1,14,分担金及び負担金,02,負担金,01,民生費負担金,01,社会福祉費負担金,09,介護施設入所者負担金,000,,44,15,00,00,分担金及び負担金　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,00,,,,1,508,"1,276,000 ","1,276,000 "
介護高齢課,01,一般会計,1,15,使用料及び手数料,02,手数料,02,民生手数料,01,社会福祉手数料,02,高齢者生活支援短期入所事業利用手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"59,000 ","59,000 "
介護高齢課,01,一般会計,1,15,使用料及び手数料,02,手数料,02,民生手数料,01,社会福祉手数料,08,高齢者等世話付住宅生活援助員派遣事業利用手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"45,000 ","18,000 "
介護高齢課,01,一般会計,1,16,国庫支出金,01,国庫負担金,01,民生費国庫負担金,01,社会福祉費負担金,08,低所得者保険料軽減負担金,000,,56,65,00,00,国庫支出金　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,1,00,,,,1,508,"35,836,000 ","33,308,000 "
介護高齢課,01,一般会計,1,17,県支出金,01,県負担金,01,民生費県負担金,01,社会福祉費負担金,07,低所得者保険料軽減負担金,000,,64,10,15,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,00,,,,1,508,"17,918,000 ","16,654,000 "
介護高齢課,01,一般会計,1,17,県支出金,02,県補助金,02,民生費県補助金,01,社会福祉費補助金,01,介護保険事業費補助金,000,,64,05,40,00,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,"141,000 ","153,000 "
介護高齢課,01,一般会計,1,17,県支出金,02,県補助金,02,民生費県補助金,01,社会福祉費補助金,04,高齢者向け安心住まいる整備補助事業補助金,000,,64,10,05,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,普通建設事業費支出金　　　　　　　　　　,,1,10,,,,1,508,"900,000 ","600,000 "
介護高齢課,01,一般会計,1,17,県支出金,02,県補助金,02,民生費県補助金,01,社会福祉費補助金,05,老人クラブ助成事業補助金,000,,64,05,40,00,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,00,,,,1,508,"595,000 ","551,000 "
